transaction_id,customer_id,transaction_date,amount,transaction_type,is_cash_transaction,is_cross_border,country_code
TXN00004680,CUST000353,2022-11-30 07:04:20,1838.89,payment,0,0,US
TXN00004681,CUST000769,2022-11-30 07:38:20,91.31,deposit,1,0,US
TXN00004682,CUST003205,2022-11-30 07:45:20,182.89,deposit,1,0,US
TXN00004683,CUST002234,2022-11-30 08:03:20,10.0,deposit,1,0,US
TXN00004684,CUST000680,2022-11-30 08:21:20,10.0,payment,0,0,US
TXN00004685,CUST003956,2022-11-30 08:54:20,489.72,deposit,0,0,US
TXN00004686,CUST000130,2022-11-30 09:01:20,305.35,payment,0,1,OM
TXN00004687,CUST000086,2022-11-30 09:25:20,117.68,transfer,0,0,US
TXN00004688,CUST000228,2022-11-30 10:37:20,10.0,deposit,0,0,US
TXN00004689,CUST000207,2022-11-30 11:47:20,401.13,deposit,1,0,US
TXN00004690,CUST000154,2022-11-30 11:49:20,81.69,deposit,0,0,US
TXN00004691,CUST001805,2022-11-30 12:36:20,1078.18,withdrawal,1,0,US
TXN00004692,CUST001531,2022-11-30 13:02:20,302.31,deposit,1,0,US
TXN00004693,CUST001739,2022-11-30 13:27:20,224.76,transfer,0,0,US
TXN00004694,CUST001944,2022-11-30 14:06:20,267.26,withdrawal,1,0,US
TXN00004695,CUST002357,2022-11-30 14:57:20,156.9,deposit,1,0,US
TXN00004696,CUST000387,2022-11-30 17:49:20,10.0,transfer,1,1,BJ
TXN00004697,CUST001623,2022-11-30 18:12:20,38.91,transfer,0,1,TN
TXN00004698,CUST001447,2022-11-30 18:31:20,153.26,deposit,0,0,US
TXN00004699,CUST004794,2022-11-30 20:31:20,125.91,deposit,1,0,US
TXN00004700,CUST000441,2022-11-30 20:31:20,251.02,withdrawal,1,0,US
TXN00004701,CUST000101,2022-11-30 21:01:20,424.48,payment,0,0,US
TXN00004702,CUST001767,2022-11-30 21:10:20,112.09,withdrawal,1,0,US
TXN00004703,CUST002247,2022-11-30 22:16:20,1322.11,transfer,0,0,US
TXN00004704,CUST000555,2022-11-30 22:26:20,92.53,transfer,0,0,US
TXN00004705,CUST001410,2022-11-30 22:58:20,296.25,transfer,0,0,US
TXN00004706,CUST000103,2022-11-30 23:19:20,93.38,deposit,0,0,US
TXN00004707,CUST005000,2022-11-30 23:38:20,329.68,payment,0,0,US
TXN00004708,CUST000195,2022-12-01 00:17:20,6270.41,withdrawal,1,0,US
TXN00004709,CUST000117,2022-12-01 01:12:20,9662.49,deposit,1,0,US
TXN00004710,CUST000076,2022-12-01 01:27:20,288.73,transfer,0,0,US
TXN00004711,CUST000929,2022-12-01 01:39:20,143.62,payment,0,0,US
TXN00004712,CUST000171,2022-12-01 03:27:20,8949.79,transfer,1,1,EC
TXN00004713,CUST002276,2022-12-01 04:59:20,10.0,withdrawal,1,0,US
TXN00004714,CUST003819,2022-12-01 06:17:20,8865.85,payment,0,0,US
TXN00004715,CUST000503,2022-12-01 06:45:20,1190.38,deposit,0,1,SC
TXN00004716,CUST001652,2022-12-01 06:56:20,272.76,deposit,0,0,US
TXN00004717,CUST000073,2022-12-01 07:21:20,1816.29,withdrawal,1,0,US
TXN00004718,CUST000815,2022-12-01 07:30:20,9820.78,deposit,1,0,US
TXN00004719,CUST000578,2022-12-01 09:12:20,73.12,withdrawal,1,0,US
TXN00004720,CUST000433,2022-12-01 09:21:20,1105.04,transfer,0,0,US
TXN00004721,CUST001725,2022-12-01 09:25:20,118.14,withdrawal,0,0,US
TXN00004722,CUST000233,2022-12-01 15:04:20,315.52,deposit,1,0,US
TXN00004723,CUST003286,2022-12-01 16:06:20,10.0,transfer,0,0,US
TXN00004724,CUST001822,2022-12-01 17:11:20,458.66,transfer,0,0,US
TXN00004725,CUST002068,2022-12-01 18:10:20,1227.35,payment,0,0,US
TXN00004726,CUST004565,2022-12-01 18:53:20,1585.3,deposit,1,0,US
TXN00004727,CUST004757,2022-12-01 21:13:20,10.0,withdrawal,1,0,US
TXN00004728,CUST001337,2022-12-01 21:15:20,264.31,deposit,1,0,US
TXN00004729,CUST001140,2022-12-01 21:43:20,42.23,deposit,1,1,PK
TXN00004730,CUST000681,2022-12-01 22:34:20,490.0,withdrawal,1,1,BS
TXN00004731,CUST002096,2022-12-01 22:37:20,5948.88,payment,0,0,US
TXN00004732,CUST001288,2022-12-01 23:48:20,140.0,deposit,0,0,US
TXN00004733,CUST004502,2022-12-02 00:12:20,75.67,payment,0,0,US
TXN00004734,CUST000455,2022-12-02 01:07:20,186.86,transfer,0,0,US
TXN00004735,CUST000620,2022-12-02 01:13:20,488.93,deposit,1,0,US
TXN00004736,CUST000634,2022-12-02 02:22:20,468.04,deposit,1,0,US
TXN00004737,CUST002734,2022-12-02 02:32:20,649.65,deposit,0,0,US
TXN00004738,CUST000174,2022-12-02 03:37:20,209.04,deposit,0,0,US
TXN00004739,CUST001014,2022-12-02 03:41:20,6131.06,transfer,0,0,US
TXN00004740,CUST000930,2022-12-02 04:28:20,75.86,deposit,1,0,US
TXN00004741,CUST000127,2022-12-02 04:42:20,987.04,withdrawal,1,1,MG
TXN00004742,CUST000882,2022-12-02 05:13:20,155.92,transfer,0,0,US
TXN00004743,CUST001201,2022-12-02 05:21:20,343.98,transfer,0,0,US
TXN00004744,CUST000113,2022-12-02 06:03:20,1267.59,payment,0,0,US
TXN00004745,CUST001189,2022-12-02 09:45:20,461.49,withdrawal,1,0,US
TXN00004746,CUST005000,2022-12-02 09:59:20,9328.18,withdrawal,1,0,US
TXN00004747,CUST005000,2022-12-02 10:07:20,427.81,deposit,1,0,US
TXN00004748,CUST001265,2022-12-02 10:58:20,179.95,withdrawal,1,1,MG
TXN00004749,CUST001207,2022-12-02 11:32:20,1640.28,payment,0,0,US
TXN00004750,CUST000561,2022-12-02 11:54:20,343.94,deposit,0,1,KM
TXN00004751,CUST005000,2022-12-02 13:25:20,13468.89,withdrawal,1,1,MZ
TXN00004752,CUST000535,2022-12-02 13:31:20,18.33,payment,0,0,US
TXN00004753,CUST001006,2022-12-02 15:29:20,272.08,deposit,1,1,LI
TXN00004754,CUST000005,2022-12-02 16:54:20,170.96,deposit,1,0,US
TXN00004755,CUST000717,2022-12-02 17:31:20,356.37,deposit,1,1,AI
TXN00004756,CUST000124,2022-12-02 17:42:20,3145.13,payment,0,0,US
TXN00004757,CUST002270,2022-12-02 18:59:20,31.51,payment,0,0,US
TXN00004758,CUST001373,2022-12-02 19:56:20,105.48,deposit,1,1,LV
TXN00004759,CUST001416,2022-12-02 20:08:20,19.98,transfer,0,0,US
TXN00004760,CUST000563,2022-12-02 20:47:20,10.0,payment,1,0,US
TXN00004761,CUST002812,2022-12-03 00:19:20,1465.88,withdrawal,1,0,US
TXN00004762,CUST000006,2022-12-03 00:37:20,398.36,transfer,1,1,CG
TXN00004763,CUST000677,2022-12-03 03:02:20,5714.68,deposit,0,0,US
TXN00004764,CUST001796,2022-12-03 03:47:20,10.0,transfer,0,0,US
TXN00004765,CUST003976,2022-12-03 04:05:20,1530.53,withdrawal,1,0,US
TXN00004766,CUST000446,2022-12-03 05:31:20,382.93,transfer,0,0,US
TXN00004767,CUST001299,2022-12-03 06:33:20,10.0,transfer,0,1,NF
TXN00004768,CUST001287,2022-12-03 07:03:20,986.9,transfer,0,0,US
TXN00004769,CUST003455,2022-12-03 08:52:20,10.0,payment,0,0,US
TXN00004770,CUST000087,2022-12-03 09:54:20,213.0,deposit,1,0,US
TXN00004771,CUST000921,2022-12-03 13:33:20,6602.42,withdrawal,1,0,US
TXN00004772,CUST000336,2022-12-03 14:09:20,93.5,deposit,1,0,US
TXN00004773,CUST000037,2022-12-03 14:44:20,96.96,withdrawal,1,1,YT
TXN00004774,CUST000266,2022-12-03 16:08:20,305.52,withdrawal,1,0,US
TXN00004775,CUST005000,2022-12-03 16:27:20,264.46,withdrawal,1,1,MN
TXN00004776,CUST000404,2022-12-03 16:29:20,6909.01,payment,0,1,SA
TXN00004777,CUST004557,2022-12-03 16:40:20,157.6,transfer,0,0,US
TXN00004778,CUST000383,2022-12-03 17:06:20,208.78,deposit,1,0,US
TXN00004779,CUST004464,2022-12-03 17:13:20,152.06,withdrawal,0,1,ET
TXN00004780,CUST001772,2022-12-03 18:05:20,1707.7,payment,0,0,US
TXN00004781,CUST000201,2022-12-03 18:46:20,42.85,deposit,0,1,LV
TXN00004782,CUST001454,2022-12-03 19:12:20,1505.07,transfer,0,0,US
TXN00004783,CUST000640,2022-12-03 19:44:20,96.23,transfer,0,1,ZW
TXN00004784,CUST000806,2022-12-03 19:45:20,3589.3,deposit,1,0,US
TXN00004785,CUST000967,2022-12-03 19:58:20,10.0,payment,0,0,US
TXN00004786,CUST000916,2022-12-03 20:26:20,9987.13,deposit,1,1,RO
TXN00004787,CUST001819,2022-12-03 20:28:20,593.71,transfer,0,0,US
TXN00004788,CUST002438,2022-12-03 21:11:20,370.34,payment,0,0,US
TXN00004789,CUST000666,2022-12-03 21:12:20,203.28,transfer,0,0,US
TXN00004790,CUST004304,2022-12-03 21:43:20,8536.36,payment,0,0,US
TXN00004791,CUST004647,2022-12-04 00:17:20,10.0,payment,0,1,GQ
TXN00004792,CUST000070,2022-12-04 00:20:20,86.8,withdrawal,1,0,US
TXN00004793,CUST000026,2022-12-04 01:28:20,10.0,payment,0,0,US
TXN00004794,CUST000923,2022-12-04 01:52:20,2053.27,deposit,1,0,US
TXN00004795,CUST001489,2022-12-04 03:42:20,1857.39,withdrawal,1,0,US
TXN00004796,CUST000543,2022-12-04 04:26:20,243.69,payment,1,0,US
TXN00004797,CUST000501,2022-12-04 07:01:20,945.32,transfer,0,0,US
TXN00004798,CUST001891,2022-12-04 07:43:20,47.89,transfer,0,0,US
TXN00004799,CUST001535,2022-12-04 09:53:20,5463.24,deposit,1,0,US
TXN00004800,CUST000305,2022-12-04 10:43:20,475.01,transfer,0,0,US
TXN00004801,CUST003598,2022-12-04 11:29:20,9592.47,payment,0,1,UA
TXN00004802,CUST001899,2022-12-04 11:35:20,275.01,transfer,0,0,US
TXN00004803,CUST000751,2022-12-04 11:36:20,395.99,payment,0,0,US
TXN00004804,CUST001919,2022-12-04 12:14:20,230.28,transfer,1,0,US
TXN00004805,CUST000200,2022-12-04 13:02:20,597.92,withdrawal,1,0,US
TXN00004806,CUST001053,2022-12-04 13:09:20,165.16,withdrawal,1,0,US
TXN00004807,CUST000309,2022-12-04 13:12:20,165.36,transfer,0,0,US
TXN00004808,CUST000071,2022-12-04 14:28:20,1289.25,deposit,1,0,US
TXN00004809,CUST000689,2022-12-04 14:52:20,64.61,withdrawal,0,0,US
TXN00004810,CUST000273,2022-12-04 15:04:20,330.38,withdrawal,1,0,US
TXN00004811,CUST001674,2022-12-04 16:51:20,282.4,transfer,0,0,US
TXN00004812,CUST001869,2022-12-04 18:22:20,159.5,deposit,0,0,US
TXN00004813,CUST000269,2022-12-04 19:02:20,1230.11,payment,0,0,US
TXN00004814,CUST000042,2022-12-04 20:12:20,316.13,payment,0,0,US
TXN00004815,CUST002624,2022-12-04 20:19:20,95.97,transfer,0,0,US
TXN00004816,CUST000004,2022-12-04 21:14:20,301.73,transfer,0,1,BV
TXN00004817,CUST000703,2022-12-04 21:26:20,4198.46,withdrawal,1,0,US
TXN00004818,CUST001138,2022-12-04 21:33:20,42.55,withdrawal,1,0,US
TXN00004819,CUST002846,2022-12-04 21:57:20,88.63,withdrawal,1,0,US
TXN00004820,CUST003040,2022-12-04 21:57:20,436.94,withdrawal,1,0,US
TXN00004821,CUST002152,2022-12-04 22:07:20,10.0,payment,0,0,US
TXN00004822,CUST000474,2022-12-05 00:45:20,88.38,withdrawal,0,1,FM
TXN00004823,CUST002123,2022-12-05 01:13:20,209.64,withdrawal,1,0,US
TXN00004824,CUST000472,2022-12-05 02:41:20,738.68,withdrawal,1,0,US
TXN00004825,CUST000403,2022-12-05 03:08:20,665.15,deposit,1,0,US
TXN00004826,CUST001321,2022-12-05 04:49:20,467.24,transfer,0,0,US
TXN00004827,CUST001894,2022-12-05 05:17:20,10187.05,withdrawal,1,0,US
TXN00004828,CUST000091,2022-12-05 05:22:20,478.6,transfer,0,0,US
TXN00004829,CUST000104,2022-12-05 06:18:20,42.05,transfer,0,0,US
TXN00004830,CUST002556,2022-12-05 10:00:20,227.24,transfer,0,1,CM
TXN00004831,CUST003271,2022-12-05 10:04:20,256.57,withdrawal,1,0,US
TXN00004832,CUST001546,2022-12-05 10:22:20,10.0,deposit,1,1,AO
TXN00004833,CUST000934,2022-12-05 11:12:20,25.29,payment,0,0,US
TXN00004834,CUST003111,2022-12-05 11:22:20,149.42,deposit,1,0,US
TXN00004835,CUST002175,2022-12-05 12:56:20,10.0,payment,0,0,US
TXN00004836,CUST001445,2022-12-05 13:05:20,56.82,transfer,0,1,EC
TXN00004837,CUST000643,2022-12-05 13:32:20,369.59,payment,1,0,US
TXN00004838,CUST000368,2022-12-05 13:33:20,11725.58,payment,0,0,US
TXN00004839,CUST000905,2022-12-05 13:41:20,94.45,deposit,0,0,US
TXN00004840,CUST000564,2022-12-05 13:53:20,1383.87,withdrawal,1,0,US
TXN00004841,CUST000691,2022-12-05 15:14:20,227.7,deposit,0,1,BW
TXN00004842,CUST001209,2022-12-05 15:22:20,2512.85,withdrawal,1,0,US
TXN00004843,CUST000309,2022-12-05 15:24:20,359.23,deposit,1,1,SA
TXN00004844,CUST002735,2022-12-05 16:18:20,255.41,transfer,0,0,US
TXN00004845,CUST000263,2022-12-05 18:41:20,149.16,transfer,0,0,US
TXN00004846,CUST001094,2022-12-05 18:45:20,1285.63,transfer,0,0,US
TXN00004847,CUST002284,2022-12-05 20:04:20,305.47,deposit,0,0,US
TXN00004848,CUST001107,2022-12-05 20:53:20,745.9,deposit,0,0,US
TXN00004849,CUST000747,2022-12-05 20:59:20,328.82,withdrawal,1,1,SY
TXN00004850,CUST001074,2022-12-05 21:47:20,100.86,deposit,0,1,FM
TXN00004851,CUST003148,2022-12-05 21:48:20,144.57,withdrawal,1,0,US
TXN00004852,CUST005000,2022-12-05 22:31:20,136.66,transfer,0,0,US
TXN00004853,CUST001663,2022-12-06 02:05:20,244.84,payment,0,0,US
TXN00004854,CUST002629,2022-12-06 05:45:20,168.36,deposit,1,0,US
TXN00004855,CUST000025,2022-12-06 05:56:20,11512.19,deposit,0,1,FJ
TXN00004856,CUST003539,2022-12-06 06:04:20,2334.78,transfer,0,0,US
TXN00004857,CUST005000,2022-12-06 06:27:20,283.79,transfer,0,0,US
TXN00004858,CUST001427,2022-12-06 06:43:20,1249.28,withdrawal,0,0,US
TXN00004859,CUST002337,2022-12-06 09:30:20,803.56,transfer,0,0,US
TXN00004860,CUST001199,2022-12-06 09:37:20,376.05,transfer,0,0,US
TXN00004861,CUST000562,2022-12-06 09:43:20,51.5,transfer,0,0,US
TXN00004862,CUST003188,2022-12-06 09:45:20,29.71,withdrawal,1,1,MZ
TXN00004863,CUST001515,2022-12-06 10:04:20,172.08,withdrawal,1,0,US
TXN00004864,CUST001444,2022-12-06 10:49:20,5002.02,payment,0,1,NO
TXN00004865,CUST001794,2022-12-06 11:01:20,363.36,transfer,0,0,US
TXN00004866,CUST003230,2022-12-06 13:04:20,749.23,withdrawal,1,0,US
TXN00004867,CUST002195,2022-12-06 13:05:20,239.55,payment,0,0,US
TXN00004868,CUST000396,2022-12-06 13:09:20,101.65,deposit,0,0,US
TXN00004869,CUST001049,2022-12-06 13:21:20,234.89,withdrawal,1,0,US
TXN00004870,CUST005000,2022-12-06 13:38:20,189.0,payment,0,0,US
TXN00004871,CUST001348,2022-12-06 15:46:20,253.45,payment,0,0,US
TXN00004872,CUST004641,2022-12-06 16:25:20,149.29,transfer,0,0,US
TXN00004873,CUST002798,2022-12-06 17:12:20,316.13,transfer,0,0,US
TXN00004874,CUST001828,2022-12-06 19:03:20,33.6,withdrawal,0,0,US
TXN00004875,CUST000717,2022-12-06 19:42:20,279.1,transfer,1,0,US
TXN00004876,CUST000605,2022-12-06 19:59:20,74.69,transfer,0,0,US
TXN00004877,CUST001719,2022-12-06 20:29:20,7035.05,withdrawal,1,0,US
TXN00004878,CUST000945,2022-12-06 20:48:20,37.43,transfer,0,1,NO
TXN00004879,CUST002673,2022-12-06 21:17:20,7199.13,withdrawal,0,0,US
TXN00004880,CUST002382,2022-12-06 22:06:20,10.08,deposit,0,0,US
TXN00004881,CUST000624,2022-12-06 23:53:20,1411.48,withdrawal,1,1,SY
TXN00004882,CUST002022,2022-12-07 00:23:20,10780.84,payment,0,0,US
TXN00004883,CUST001138,2022-12-07 02:40:20,163.54,transfer,0,0,US
TXN00004884,CUST000651,2022-12-07 03:02:20,416.8,payment,0,1,IM
TXN00004885,CUST000888,2022-12-07 03:20:20,256.39,payment,0,1,CV
TXN00004886,CUST003762,2022-12-07 03:25:20,1972.43,deposit,1,0,US
TXN00004887,CUST000743,2022-12-07 04:15:20,5366.52,deposit,1,0,US
TXN00004888,CUST000565,2022-12-07 05:05:20,1567.9,withdrawal,1,0,US
TXN00004889,CUST000723,2022-12-07 05:25:20,191.61,deposit,1,0,US
TXN00004890,CUST000403,2022-12-07 05:50:20,1287.06,deposit,1,1,BD
TXN00004891,CUST001312,2022-12-07 06:06:20,11.01,payment,0,0,US
TXN00004892,CUST000266,2022-12-07 10:38:20,7829.59,payment,0,0,US
TXN00004893,CUST002835,2022-12-07 11:15:20,4200.98,deposit,1,0,US
TXN00004894,CUST000427,2022-12-07 11:16:20,231.7,transfer,0,1,SC
TXN00004895,CUST001520,2022-12-07 11:20:20,300.01,payment,0,0,US
TXN00004896,CUST000223,2022-12-07 12:18:20,153.71,transfer,0,0,US
TXN00004897,CUST005000,2022-12-07 12:47:20,635.05,transfer,0,0,US
TXN00004898,CUST001011,2022-12-07 13:43:20,7955.09,withdrawal,1,0,US
TXN00004899,CUST002879,2022-12-07 14:36:20,1178.72,deposit,0,0,US
TXN00004900,CUST002440,2022-12-07 15:12:20,238.11,deposit,1,1,ZW
TXN00004901,CUST002085,2022-12-07 16:54:20,10.0,payment,0,0,US
TXN00004902,CUST002928,2022-12-07 17:53:20,396.59,deposit,1,0,US
TXN00004903,CUST000177,2022-12-07 19:20:20,137.17,withdrawal,1,0,US
TXN00004904,CUST001892,2022-12-07 20:26:20,11800.51,deposit,1,0,US
TXN00004905,CUST000516,2022-12-08 01:43:20,364.27,withdrawal,0,0,US
TXN00004906,CUST002569,2022-12-08 04:05:20,10.0,transfer,1,1,GW
TXN00004907,CUST005000,2022-12-08 05:25:20,203.12,transfer,0,0,US
TXN00004908,CUST003863,2022-12-08 08:57:20,11324.98,deposit,1,0,US
TXN00004909,CUST000204,2022-12-08 10:19:20,5348.64,transfer,0,0,US
TXN00004910,CUST000769,2022-12-08 10:47:20,134.78,withdrawal,1,0,US
TXN00004911,CUST000756,2022-12-08 11:38:20,7320.02,withdrawal,0,0,US
TXN00004912,CUST000218,2022-12-08 11:39:20,284.89,transfer,0,0,US
TXN00004913,CUST000173,2022-12-08 13:46:20,1597.39,payment,0,0,US
TXN00004914,CUST000810,2022-12-08 15:48:20,823.38,transfer,0,0,US
TXN00004915,CUST005000,2022-12-08 16:52:20,182.3,deposit,1,0,US
TXN00004916,CUST001403,2022-12-08 17:08:20,1444.64,transfer,0,0,US
TXN00004917,CUST001621,2022-12-08 20:51:20,2244.15,deposit,1,0,US
TXN00004918,CUST001062,2022-12-08 21:54:20,8508.88,transfer,0,1,KG
TXN00004919,CUST001810,2022-12-08 22:59:20,10022.84,payment,0,0,US
TXN00004920,CUST005000,2022-12-08 23:50:20,30.55,payment,0,0,US
TXN00004921,CUST001481,2022-12-09 00:06:20,391.96,payment,0,0,US
TXN00004922,CUST000113,2022-12-09 00:21:20,802.01,withdrawal,1,1,KW
TXN00004923,CUST001132,2022-12-09 00:32:20,108.73,transfer,0,0,US
TXN00004924,CUST005000,2022-12-09 01:40:20,309.99,deposit,1,1,MO
TXN00004925,CUST000817,2022-12-09 02:13:20,390.17,payment,0,1,CX
TXN00004926,CUST001502,2022-12-09 04:13:20,240.96,transfer,0,0,US
TXN00004927,CUST000188,2022-12-09 04:55:20,1169.81,transfer,0,0,US
TXN00004928,CUST000254,2022-12-09 06:22:20,361.55,withdrawal,1,0,US
TXN00004929,CUST003462,2022-12-09 07:16:20,153.4,withdrawal,1,0,US
TXN00004930,CUST000596,2022-12-09 07:27:20,1253.68,withdrawal,1,0,US
TXN00004931,CUST000608,2022-12-09 08:49:20,192.05,transfer,0,0,US
TXN00004932,CUST000817,2022-12-09 10:29:20,7923.33,payment,1,0,US
TXN00004933,CUST005000,2022-12-09 10:33:20,176.71,payment,0,0,US
TXN00004934,CUST000147,2022-12-09 11:33:20,191.79,withdrawal,0,0,US
TXN00004935,CUST002847,2022-12-09 12:02:20,1880.86,deposit,0,1,CZ
TXN00004936,CUST000697,2022-12-09 12:28:20,230.62,withdrawal,1,0,US
TXN00004937,CUST003156,2022-12-09 13:56:20,209.28,deposit,1,0,US
TXN00004938,CUST005000,2022-12-09 14:14:20,80.92,transfer,0,0,US
TXN00004939,CUST000715,2022-12-09 14:45:20,105.04,deposit,1,0,US
TXN00004940,CUST000231,2022-12-09 15:35:20,274.93,deposit,1,0,US
TXN00004941,CUST000260,2022-12-09 15:41:20,124.81,deposit,0,0,US
TXN00004942,CUST002370,2022-12-09 16:21:20,10490.69,payment,0,1,SO
TXN00004943,CUST000261,2022-12-09 17:00:20,152.88,payment,0,0,US
TXN00004944,CUST000503,2022-12-09 18:49:20,216.58,deposit,1,0,US
TXN00004945,CUST000382,2022-12-09 18:50:20,494.5,transfer,0,0,US
TXN00004946,CUST000733,2022-12-09 19:36:20,280.25,payment,0,0,US
TXN00004947,CUST000129,2022-12-09 20:11:20,38.88,withdrawal,1,0,US
TXN00004948,CUST003239,2022-12-09 20:36:20,9214.35,withdrawal,0,0,US
TXN00004949,CUST003279,2022-12-09 21:04:20,450.22,withdrawal,0,0,US
TXN00004950,CUST000888,2022-12-09 21:05:20,211.37,withdrawal,0,0,US
TXN00004951,CUST001579,2022-12-09 23:00:20,237.84,withdrawal,1,0,US
TXN00004952,CUST001712,2022-12-10 00:07:20,205.51,deposit,1,0,US
TXN00004953,CUST002306,2022-12-10 01:30:20,359.41,payment,0,0,US
TXN00004954,CUST001226,2022-12-10 01:53:20,13.05,payment,0,0,US
TXN00004955,CUST001191,2022-12-10 02:11:20,226.85,payment,0,0,US
TXN00004956,CUST001663,2022-12-10 03:51:20,32.49,transfer,0,0,US
TXN00004957,CUST002024,2022-12-10 03:52:20,2266.04,transfer,0,1,LB
TXN00004958,CUST000710,2022-12-10 04:10:20,276.04,transfer,0,0,US
TXN00004959,CUST000669,2022-12-10 06:52:20,1116.68,payment,0,0,US
TXN00004960,CUST000524,2022-12-10 08:07:20,186.46,deposit,1,0,US
TXN00004961,CUST001327,2022-12-10 08:10:20,411.97,transfer,0,0,US
TXN00004962,CUST000745,2022-12-10 10:58:20,4115.01,payment,0,0,US
TXN00004963,CUST001296,2022-12-10 11:08:20,206.06,transfer,0,0,US
TXN00004964,CUST000869,2022-12-10 12:09:20,1274.2,payment,0,1,SO
TXN00004965,CUST003021,2022-12-10 12:53:20,10.0,withdrawal,1,1,TR
TXN00004966,CUST000127,2022-12-10 12:59:20,204.75,withdrawal,1,0,US
TXN00004967,CUST001416,2022-12-10 14:29:20,1836.66,transfer,0,0,US
TXN00004968,CUST001429,2022-12-10 14:50:20,196.14,deposit,1,0,US
TXN00004969,CUST000807,2022-12-10 15:01:20,8508.88,deposit,1,0,US
TXN00004970,CUST000911,2022-12-10 15:02:20,742.68,payment,0,0,US
TXN00004971,CUST002684,2022-12-10 15:04:20,769.27,transfer,0,0,US
TXN00004972,CUST000550,2022-12-10 15:05:20,484.14,deposit,0,0,US
TXN00004973,CUST003419,2022-12-10 15:30:20,90.89,deposit,1,0,US
TXN00004974,CUST003778,2022-12-10 16:03:20,195.76,withdrawal,0,0,US
TXN00004975,CUST001753,2022-12-10 16:16:20,180.87,payment,0,0,US
TXN00004976,CUST002471,2022-12-10 16:18:20,10.0,payment,0,1,RU
TXN00004977,CUST001582,2022-12-10 16:29:20,10.0,transfer,0,0,US
TXN00004978,CUST001242,2022-12-10 18:31:20,59.86,withdrawal,1,0,US
TXN00004979,CUST005000,2022-12-10 18:38:20,368.23,transfer,0,0,US
TXN00004980,CUST000554,2022-12-10 18:41:20,141.97,transfer,0,0,US
TXN00004981,CUST000280,2022-12-10 22:13:20,283.96,withdrawal,0,0,US
TXN00004982,CUST000565,2022-12-10 22:59:20,231.06,deposit,0,1,ST
TXN00004983,CUST001590,2022-12-10 23:19:20,278.78,payment,0,0,US
TXN00004984,CUST000342,2022-12-10 23:46:20,302.92,withdrawal,1,0,US
TXN00004985,CUST003992,2022-12-10 23:52:20,90.91,deposit,1,0,US
TXN00004986,CUST000883,2022-12-11 00:21:20,1186.92,payment,0,1,SL
TXN00004987,CUST003162,2022-12-11 00:23:20,238.23,transfer,0,1,BF
TXN00004988,CUST000478,2022-12-11 00:47:20,156.71,transfer,0,1,NE
TXN00004989,CUST000627,2022-12-11 01:35:20,225.53,transfer,0,0,US
TXN00004990,CUST000102,2022-12-11 01:51:20,11413.32,withdrawal,1,0,US
TXN00004991,CUST000497,2022-12-11 05:36:20,10.0,payment,0,0,US
TXN00004992,CUST001124,2022-12-11 07:41:20,12125.37,withdrawal,0,0,US
TXN00004993,CUST004869,2022-12-11 12:11:20,222.93,withdrawal,0,1,IM
TXN00004994,CUST000821,2022-12-11 13:24:20,400.65,transfer,0,0,US
TXN00004995,CUST001702,2022-12-11 13:48:20,166.33,transfer,0,0,US
TXN00004996,CUST000931,2022-12-11 15:15:20,33.64,deposit,0,0,US
TXN00004997,CUST000080,2022-12-11 17:02:20,8593.11,withdrawal,1,1,VC
TXN00004998,CUST001168,2022-12-11 17:05:20,116.22,withdrawal,1,0,US
TXN00004999,CUST000114,2022-12-11 17:35:20,6626.57,transfer,0,0,US
TXN00005000,CUST003586,2022-12-11 18:39:20,681.43,withdrawal,1,0,US
TXN00005001,CUST002331,2022-12-11 19:09:20,11783.72,payment,0,0,US
TXN00005002,CUST000794,2022-12-11 20:11:20,288.54,transfer,0,0,US
TXN00005003,CUST001704,2022-12-11 20:14:20,10.0,payment,0,1,BZ
TXN00005004,CUST000199,2022-12-11 21:36:20,337.16,payment,0,1,AW
TXN00005005,CUST002021,2022-12-11 22:51:20,248.09,deposit,0,0,US
TXN00005006,CUST002884,2022-12-12 00:17:20,10732.25,payment,0,0,US
TXN00005007,CUST002875,2022-12-12 00:59:20,109.04,deposit,1,1,LB
TXN00005008,CUST000558,2022-12-12 02:56:20,323.05,transfer,0,1,AD
TXN00005009,CUST000511,2022-12-12 03:31:20,110.22,withdrawal,1,0,US
TXN00005010,CUST001229,2022-12-12 06:14:20,937.27,transfer,0,0,US
TXN00005011,CUST005000,2022-12-12 06:54:20,1418.09,deposit,1,0,US
TXN00005012,CUST004221,2022-12-12 08:11:20,1665.99,payment,0,0,US
TXN00005013,CUST000743,2022-12-12 09:12:20,1134.22,transfer,0,0,US
TXN00005014,CUST002523,2022-12-12 09:13:20,10.0,withdrawal,1,0,US
TXN00005015,CUST004238,2022-12-12 10:17:20,10.0,deposit,1,0,US
TXN00005016,CUST000504,2022-12-12 10:20:20,182.09,deposit,0,0,US
TXN00005017,CUST002957,2022-12-12 10:23:20,253.97,transfer,0,1,CF
TXN00005018,CUST000520,2022-12-12 10:26:20,471.59,transfer,1,0,US
TXN00005019,CUST000701,2022-12-12 11:44:20,103.76,payment,0,0,US
TXN00005020,CUST000370,2022-12-12 12:21:20,51.1,deposit,1,1,AO
TXN00005021,CUST001180,2022-12-12 12:57:20,64.16,transfer,0,0,US
