transaction_id,customer_id,transaction_date,amount,transaction_type,is_cash_transaction,is_cross_border,country_code
TXN00001765,CUST000055,2022-12-18 19:00:09,232.17,transfer,0,0,US
TXN00001766,CUST000131,2022-12-18 21:49:09,113.72,transfer,0,1,PA
TXN00001767,CUST000446,2022-12-19 00:33:09,201.71,transfer,0,0,US
TXN00001768,CUST000216,2022-12-19 00:50:09,246.02,payment,0,0,US
TXN00001769,CUST000158,2022-12-19 01:27:09,75.2,withdrawal,1,0,US
TXN00001770,CUST000168,2022-12-19 03:17:09,1181.55,transfer,0,0,US
TXN00001771,CUST000206,2022-12-19 05:34:09,230.26,withdrawal,1,0,US
TXN00001772,CUST000513,2022-12-19 05:43:09,1349.04,transfer,0,0,US
TXN00001773,CUST000743,2022-12-19 10:53:09,71.91,deposit,1,0,US
TXN00001774,CUST001000,2022-12-19 10:55:09,240.32,deposit,1,1,UY
TXN00001775,CUST000516,2022-12-19 11:00:09,1630.75,payment,0,1,KI
TXN00001776,CUST000127,2022-12-19 13:12:09,255.36,deposit,1,1,CK
TXN00001777,CUST000389,2022-12-19 13:25:09,387.89,transfer,1,0,US
TXN00001778,CUST000192,2022-12-19 14:18:09,243.71,payment,0,0,US
TXN00001779,CUST000098,2022-12-19 20:33:09,1034.44,transfer,0,0,US
TXN00001780,CUST000613,2022-12-19 22:22:09,8855.85,deposit,1,0,US
TXN00001781,CUST000014,2022-12-19 23:08:09,892.75,withdrawal,1,0,US
TXN00001782,CUST000774,2022-12-20 01:09:09,1400.82,payment,0,1,BB
TXN00001783,CUST000207,2022-12-20 01:12:09,1070.86,withdrawal,0,0,US
TXN00001784,CUST000338,2022-12-20 04:45:09,824.24,transfer,0,0,US
TXN00001785,CUST000359,2022-12-20 07:51:09,157.37,transfer,0,0,US
TXN00001786,CUST000752,2022-12-20 08:15:09,958.41,transfer,0,0,US
TXN00001787,CUST000338,2022-12-20 08:56:09,10731.38,transfer,0,0,US
TXN00001788,CUST000318,2022-12-20 15:52:09,357.23,withdrawal,1,0,US
TXN00001789,CUST000023,2022-12-20 17:58:09,167.31,transfer,0,0,US
TXN00001790,CUST000244,2022-12-20 19:36:09,7460.8,transfer,0,1,MS
TXN00001791,CUST000055,2022-12-20 21:55:09,299.33,deposit,1,1,LI
TXN00001792,CUST000446,2022-12-20 22:31:09,741.65,withdrawal,1,1,KR
TXN00001793,CUST000240,2022-12-20 22:54:09,853.7,transfer,0,0,US
TXN00001794,CUST000381,2022-12-21 00:11:09,10.0,transfer,0,0,US
TXN00001795,CUST000015,2022-12-21 03:29:09,309.08,transfer,0,1,CX
TXN00001796,CUST000030,2022-12-21 06:43:09,87.68,transfer,0,1,HR
TXN00001797,CUST000420,2022-12-21 11:47:09,178.4,transfer,0,0,US
TXN00001798,CUST000025,2022-12-21 19:07:09,265.33,payment,0,0,US
TXN00001799,CUST000025,2022-12-21 23:52:09,94.03,transfer,0,0,US
TXN00001800,CUST000005,2022-12-22 00:42:09,76.29,withdrawal,1,1,LV
TXN00001801,CUST001000,2022-12-22 06:04:09,1355.39,withdrawal,1,0,US
TXN00001802,CUST000446,2022-12-22 07:34:09,413.64,transfer,0,0,US
TXN00001803,CUST000146,2022-12-22 13:18:09,195.31,payment,0,1,JP
TXN00001804,CUST000118,2022-12-22 18:56:09,146.39,deposit,0,0,US
TXN00001805,CUST000144,2022-12-22 19:35:09,1073.12,transfer,1,0,US
TXN00001806,CUST000497,2022-12-22 22:28:09,79.29,deposit,1,1,BT
TXN00001807,CUST000361,2022-12-23 04:33:09,119.19,withdrawal,1,0,US
TXN00001808,CUST000069,2022-12-23 08:19:09,137.98,transfer,0,0,US
TXN00001809,CUST000064,2022-12-23 09:33:09,804.87,deposit,1,0,US
TXN00001810,CUST000035,2022-12-23 12:30:09,1430.55,transfer,0,0,US
TXN00001811,CUST000360,2022-12-23 12:56:09,717.22,payment,1,0,US
TXN00001812,CUST000482,2022-12-23 17:23:09,121.53,payment,0,0,US
TXN00001813,CUST000103,2022-12-23 18:58:09,319.21,deposit,0,0,US
TXN00001814,CUST000008,2022-12-23 20:04:09,166.89,transfer,0,0,US
TXN00001815,CUST000029,2022-12-23 23:16:09,665.32,payment,1,0,US
TXN00001816,CUST001000,2022-12-24 00:03:09,270.09,deposit,1,0,US
TXN00001817,CUST000117,2022-12-24 06:06:09,84.22,withdrawal,0,0,US
TXN00001818,CUST000489,2022-12-24 06:53:09,834.97,payment,0,0,US
TXN00001819,CUST000327,2022-12-24 07:17:09,10.0,deposit,1,0,US
TXN00001820,CUST000161,2022-12-24 08:53:09,198.21,payment,0,0,US
TXN00001821,CUST000077,2022-12-24 11:43:09,103.27,transfer,0,0,US
TXN00001822,CUST000044,2022-12-24 13:01:09,10.0,deposit,0,0,US
TXN00001823,CUST000319,2022-12-24 20:10:09,8090.81,withdrawal,1,0,US
TXN00001824,CUST000497,2022-12-24 20:30:09,118.04,withdrawal,0,0,US
TXN00001825,CUST000345,2022-12-24 21:30:09,188.65,withdrawal,1,0,US
TXN00001826,CUST000252,2022-12-25 01:40:09,164.81,transfer,0,1,NO
TXN00001827,CUST000015,2022-12-25 02:01:09,9388.74,transfer,0,0,US
TXN00001828,CUST001000,2022-12-25 06:40:09,60.52,transfer,0,0,US
TXN00001829,CUST000535,2022-12-25 08:03:09,215.47,deposit,0,0,US
TXN00001830,CUST000116,2022-12-25 08:22:09,10.0,payment,0,0,US
TXN00001831,CUST001000,2022-12-25 10:23:09,42.3,transfer,0,0,US
TXN00001832,CUST000308,2022-12-25 11:18:09,421.0,payment,0,0,US
TXN00001833,CUST000292,2022-12-25 12:14:09,504.67,payment,0,0,US
TXN00001834,CUST000460,2022-12-25 13:38:09,315.06,withdrawal,1,0,US
TXN00001835,CUST000557,2022-12-25 13:39:09,1443.65,deposit,0,0,US
TXN00001836,CUST000357,2022-12-25 16:48:09,10.0,payment,1,0,US
TXN00001837,CUST000046,2022-12-26 02:04:09,212.43,transfer,0,1,SS
TXN00001838,CUST000138,2022-12-26 05:10:09,265.28,deposit,1,0,US
TXN00001839,CUST000878,2022-12-26 12:17:09,291.47,transfer,0,0,US
TXN00001840,CUST000085,2022-12-26 13:08:09,30.75,deposit,1,0,US
TXN00001841,CUST000156,2022-12-26 18:17:09,306.12,deposit,1,1,TH
TXN00001842,CUST000189,2022-12-26 19:20:09,181.26,transfer,0,0,US
TXN00001843,CUST000193,2022-12-26 20:06:09,441.21,deposit,0,0,US
TXN00001844,CUST000317,2022-12-26 21:04:09,10.0,payment,0,0,US
TXN00001845,CUST000956,2022-12-27 02:42:09,147.97,payment,0,0,US
TXN00001846,CUST000092,2022-12-27 07:26:09,1293.43,transfer,0,1,BS
TXN00001847,CUST000044,2022-12-27 09:50:09,9323.25,deposit,1,0,US
TXN00001848,CUST000074,2022-12-27 10:36:09,64.65,withdrawal,1,0,US
TXN00001849,CUST000727,2022-12-27 10:51:09,367.08,withdrawal,0,0,US
TXN00001850,CUST000346,2022-12-27 16:09:09,27.71,transfer,1,0,US
TXN00001851,CUST000113,2022-12-27 16:51:09,491.02,deposit,0,0,US
TXN00001852,CUST000565,2022-12-27 22:46:09,336.34,transfer,0,0,US
TXN00001853,CUST000659,2022-12-28 00:30:09,130.74,withdrawal,1,0,US
TXN00001854,CUST000625,2022-12-28 04:30:09,415.13,payment,0,0,US
TXN00001855,CUST000838,2022-12-28 09:30:09,379.42,payment,0,0,US
TXN00001856,CUST000097,2022-12-28 11:31:09,779.26,transfer,0,0,US
TXN00001857,CUST000469,2022-12-28 15:37:09,166.0,transfer,0,0,US
TXN00001858,CUST000206,2022-12-28 17:18:09,618.92,deposit,1,0,US
TXN00001859,CUST000616,2022-12-28 17:43:09,395.74,deposit,0,1,GI
TXN00001860,CUST000435,2022-12-28 19:05:09,281.96,payment,0,0,US
TXN00001861,CUST000500,2022-12-28 21:40:09,484.53,transfer,0,1,TR
TXN00001862,CUST000356,2022-12-29 02:43:09,2570.21,deposit,1,0,US
TXN00001863,CUST000066,2022-12-29 04:13:09,451.73,transfer,0,0,US
TXN00001864,CUST000263,2022-12-29 06:40:09,168.13,payment,0,0,US
TXN00001865,CUST001000,2022-12-29 13:03:09,133.79,withdrawal,1,0,US
TXN00001866,CUST000924,2022-12-29 15:34:09,147.87,deposit,1,0,US
TXN00001867,CUST000015,2022-12-29 21:13:09,10.0,payment,0,0,US
TXN00001868,CUST000061,2022-12-29 21:15:09,124.44,transfer,0,1,FK
TXN00001869,CUST000048,2022-12-29 21:29:09,200.54,withdrawal,1,0,US
TXN00001870,CUST000432,2022-12-30 02:33:09,695.05,withdrawal,1,0,US
TXN00001871,CUST000568,2022-12-30 02:48:09,1063.39,payment,1,0,US
TXN00001872,CUST000081,2022-12-30 04:32:09,385.62,payment,0,0,US
TXN00001873,CUST000235,2022-12-30 07:34:09,228.07,withdrawal,0,1,GR
TXN00001874,CUST000613,2022-12-30 07:59:09,9992.83,deposit,1,0,US
TXN00001875,CUST000440,2022-12-30 09:01:09,476.81,withdrawal,1,0,US
TXN00001876,CUST000261,2022-12-30 09:36:09,1337.07,deposit,1,1,KI
TXN00001877,CUST000298,2022-12-30 10:18:09,219.5,deposit,1,0,US
TXN00001878,CUST000237,2022-12-30 12:52:09,159.84,withdrawal,1,0,US
TXN00001879,CUST000118,2022-12-30 21:02:09,15020.9,deposit,0,1,HN
TXN00001880,CUST000278,2022-12-30 22:35:09,10.0,payment,0,1,EH
TXN00001881,CUST000390,2022-12-31 01:19:09,1546.03,deposit,0,1,AT
TXN00001882,CUST000689,2022-12-31 02:44:09,905.51,withdrawal,1,0,US
TXN00001883,CUST000338,2022-12-31 05:37:09,303.16,deposit,1,0,US
TXN00001884,CUST000478,2022-12-31 06:03:09,5463.11,transfer,0,0,US
TXN00001885,CUST000059,2022-12-31 07:05:09,210.84,deposit,0,1,FK
TXN00001886,CUST000207,2022-12-31 07:25:09,10.0,transfer,0,0,US
TXN00001887,CUST000004,2022-12-31 08:43:09,211.16,transfer,0,0,US
TXN00001888,CUST000095,2022-12-31 17:26:09,1617.23,payment,0,1,HK
TXN00001889,CUST000433,2022-12-31 20:17:09,378.16,transfer,0,1,MF
TXN00001890,CUST001000,2022-12-31 20:54:09,439.36,deposit,0,1,MN
TXN00001891,CUST000035,2023-01-01 01:15:09,400.34,deposit,1,0,US
TXN00001892,CUST000172,2023-01-01 01:53:09,132.32,transfer,0,0,US
TXN00001893,CUST000537,2023-01-01 01:59:09,279.93,deposit,1,1,AX
TXN00001894,CUST000077,2023-01-01 06:44:09,370.26,withdrawal,1,0,US
TXN00001895,CUST000270,2023-01-01 08:29:09,405.36,payment,0,1,SZ
TXN00001896,CUST000441,2023-01-01 09:59:09,136.7,payment,0,0,US
TXN00001897,CUST000320,2023-01-01 10:03:09,368.15,payment,0,1,KH
TXN00001898,CUST000070,2023-01-01 11:31:09,212.28,payment,0,0,US
TXN00001899,CUST000147,2023-01-01 13:01:09,410.5,transfer,0,1,CL
TXN00001900,CUST000511,2023-01-01 13:41:09,304.27,transfer,0,0,US
TXN00001901,CUST000270,2023-01-01 14:28:09,142.1,withdrawal,1,1,HM
TXN00001902,CUST000002,2023-01-01 17:11:09,1094.82,payment,0,0,US
TXN00001903,CUST000478,2023-01-01 18:07:09,333.78,withdrawal,1,0,US
TXN00001904,CUST000012,2023-01-01 21:40:09,250.51,transfer,1,0,US
TXN00001905,CUST000457,2023-01-02 01:45:09,43.37,withdrawal,1,0,US
TXN00001906,CUST000076,2023-01-02 02:58:09,185.1,deposit,1,0,US
TXN00001907,CUST001000,2023-01-02 03:48:09,318.61,transfer,0,0,US
TXN00001908,CUST000153,2023-01-02 05:45:09,98.97,withdrawal,1,0,US
TXN00001909,CUST000132,2023-01-02 12:26:09,285.83,transfer,0,1,BZ
TXN00001910,CUST000054,2023-01-02 12:37:09,221.93,transfer,0,0,US
TXN00001911,CUST000122,2023-01-02 15:37:09,101.1,transfer,0,0,US
TXN00001912,CUST000698,2023-01-02 16:05:09,516.17,deposit,1,0,US
TXN00001913,CUST001000,2023-01-02 20:42:09,50.18,withdrawal,1,1,FJ
TXN00001914,CUST000154,2023-01-02 21:49:09,8888.89,payment,0,1,LY
TXN00001915,CUST000199,2023-01-02 23:51:09,1836.87,withdrawal,1,0,US
TXN00001916,CUST000427,2023-01-03 03:48:09,1281.7,withdrawal,1,0,US
TXN00001917,CUST000725,2023-01-03 04:29:09,157.25,transfer,0,0,US
TXN00001918,CUST000300,2023-01-03 04:41:09,91.48,payment,0,0,US
TXN00001919,CUST000166,2023-01-03 05:14:09,298.26,transfer,0,0,US
TXN00001920,CUST000178,2023-01-03 07:41:09,201.76,deposit,1,0,US
TXN00001921,CUST000397,2023-01-03 09:07:09,150.85,payment,0,0,US
TXN00001922,CUST000002,2023-01-03 16:49:09,41.28,payment,0,0,US
TXN00001923,CUST000323,2023-01-03 18:44:09,973.38,transfer,0,0,US
TXN00001924,CUST000147,2023-01-03 19:58:09,575.49,transfer,0,0,US
TXN00001925,CUST000527,2023-01-03 21:04:09,168.93,transfer,0,0,US
TXN00001926,CUST000033,2023-01-04 01:16:09,516.81,transfer,0,1,TW
TXN00001927,CUST000296,2023-01-04 01:19:09,1561.07,transfer,0,0,US
TXN00001928,CUST000219,2023-01-04 09:42:09,242.13,payment,0,0,US
TXN00001929,CUST000343,2023-01-04 12:06:09,162.92,payment,0,0,US
TXN00001930,CUST000023,2023-01-04 12:38:09,74.85,transfer,0,0,US
TXN00001931,CUST000290,2023-01-04 14:55:09,360.3,payment,0,0,US
TXN00001932,CUST000275,2023-01-04 22:54:09,14042.34,deposit,0,0,US
TXN00001933,CUST000275,2023-01-04 23:02:09,336.03,deposit,0,0,US
TXN00001934,CUST000309,2023-01-04 23:37:09,140.14,transfer,1,0,US
TXN00001935,CUST000377,2023-01-05 05:20:09,236.79,transfer,0,0,US
TXN00001936,CUST000545,2023-01-05 08:24:09,152.71,deposit,1,0,US
TXN00001937,CUST000105,2023-01-05 10:36:09,507.73,transfer,0,0,US
TXN00001938,CUST000582,2023-01-05 11:15:09,10.0,deposit,1,0,US
TXN00001939,CUST000230,2023-01-05 11:58:09,1549.71,transfer,0,0,US
TXN00001940,CUST000027,2023-01-05 13:04:09,278.08,payment,0,0,US
TXN00001941,CUST000021,2023-01-05 15:22:09,8766.68,transfer,0,0,US
TXN00001942,CUST000136,2023-01-05 16:39:09,459.45,withdrawal,1,0,US
TXN00001943,CUST000513,2023-01-05 17:20:09,732.57,payment,0,0,US
TXN00001944,CUST000410,2023-01-05 20:06:09,350.74,transfer,0,0,US
TXN00001945,CUST000519,2023-01-05 21:45:09,237.64,payment,0,0,US
TXN00001946,CUST000243,2023-01-05 22:07:09,16.17,transfer,0,1,BO
TXN00001947,CUST000194,2023-01-05 22:51:09,11259.59,payment,0,0,US
TXN00001948,CUST000054,2023-01-06 00:30:09,148.84,payment,0,0,US
TXN00001949,CUST000133,2023-01-06 05:37:09,303.92,transfer,0,0,US
TXN00001950,CUST000190,2023-01-06 08:28:09,152.51,withdrawal,1,0,US
TXN00001951,CUST000031,2023-01-06 08:36:09,928.24,transfer,0,0,US
TXN00001952,CUST000084,2023-01-06 10:30:09,345.87,transfer,0,0,US
TXN00001953,CUST000304,2023-01-06 14:16:09,2532.4,transfer,0,1,TC
TXN00001954,CUST000444,2023-01-06 18:52:09,145.52,withdrawal,1,0,US
TXN00001955,CUST001000,2023-01-06 19:28:09,105.49,withdrawal,1,0,US
TXN00001956,CUST000902,2023-01-06 21:13:09,321.64,transfer,0,1,AZ
TXN00001957,CUST000343,2023-01-07 05:22:09,125.72,payment,0,0,US
TXN00001958,CUST000183,2023-01-07 06:58:09,309.07,transfer,0,1,IR
TXN00001959,CUST000338,2023-01-07 07:16:09,316.67,deposit,1,1,EG
TXN00001960,CUST000514,2023-01-07 08:02:09,573.39,deposit,1,0,US
TXN00001961,CUST000042,2023-01-07 14:13:09,251.81,deposit,1,0,US
TXN00001962,CUST000176,2023-01-07 14:43:09,330.81,deposit,1,1,UG
TXN00001963,CUST000611,2023-01-07 17:32:09,4003.61,deposit,0,0,US
TXN00001964,CUST000162,2023-01-08 12:00:09,9139.5,transfer,0,0,US
TXN00001965,CUST000283,2023-01-08 18:48:09,1179.37,payment,1,0,US
TXN00001966,CUST000296,2023-01-08 20:18:09,363.21,withdrawal,1,0,US
TXN00001967,CUST000068,2023-01-08 20:44:09,213.86,transfer,1,0,US
TXN00001968,CUST000150,2023-01-08 20:48:09,24.6,transfer,0,0,US
TXN00001969,CUST000136,2023-01-08 21:11:09,890.16,payment,0,0,US
TXN00001970,CUST000009,2023-01-08 21:41:09,370.68,payment,0,0,US
TXN00001971,CUST000009,2023-01-09 00:06:09,9969.52,deposit,1,0,US
TXN00001972,CUST000594,2023-01-09 07:09:09,480.52,deposit,1,0,US
TXN00001973,CUST000107,2023-01-09 09:58:09,17.98,deposit,1,0,US
TXN00001974,CUST000244,2023-01-09 11:43:09,318.82,transfer,0,0,US
TXN00001975,CUST000119,2023-01-09 11:51:09,2231.51,transfer,1,1,US
TXN00001976,CUST000942,2023-01-09 19:04:09,13753.54,withdrawal,0,0,US
TXN00001977,CUST000101,2023-01-09 20:30:09,15452.43,payment,0,0,US
TXN00001978,CUST000188,2023-01-10 00:27:09,225.15,transfer,0,0,US
TXN00001979,CUST000688,2023-01-10 04:32:09,11093.13,payment,0,0,US
TXN00001980,CUST000615,2023-01-10 05:26:09,363.94,deposit,0,1,LR
TXN00001981,CUST000069,2023-01-10 07:44:09,345.19,deposit,1,0,US
TXN00001982,CUST000541,2023-01-10 08:27:09,2518.41,withdrawal,0,0,US
TXN00001983,CUST000205,2023-01-10 12:23:09,332.16,deposit,1,1,US
TXN00001984,CUST000220,2023-01-10 16:52:09,93.77,transfer,0,0,US
TXN00001985,CUST000048,2023-01-10 20:31:09,768.68,deposit,1,0,US
TXN00001986,CUST000029,2023-01-10 22:03:09,9908.54,transfer,0,1,MS
TXN00001987,CUST000434,2023-01-11 01:17:09,191.86,deposit,1,1,AQ
TXN00001988,CUST000229,2023-01-11 03:14:09,131.72,withdrawal,0,1,BV
TXN00001989,CUST000192,2023-01-11 03:27:09,10.0,payment,0,0,US
TXN00001990,CUST000436,2023-01-11 03:38:09,209.51,payment,0,1,NR
TXN00001991,CUST000484,2023-01-11 08:18:09,123.46,withdrawal,1,0,US
TXN00001992,CUST000058,2023-01-11 09:14:09,162.27,payment,0,0,US
TXN00001993,CUST000315,2023-01-11 09:52:09,317.64,transfer,0,0,US
TXN00001994,CUST000049,2023-01-11 15:30:09,1055.23,withdrawal,1,0,US
TXN00001995,CUST000464,2023-01-11 16:31:09,10.0,payment,0,0,US
TXN00001996,CUST000357,2023-01-11 17:54:09,106.76,withdrawal,1,0,US
TXN00001997,CUST001000,2023-01-11 19:50:09,498.81,withdrawal,0,0,US
TXN00001998,CUST000024,2023-01-11 22:25:09,10.0,transfer,0,0,US
TXN00001999,CUST000020,2023-01-11 22:36:09,11991.36,withdrawal,1,1,KY
TXN00002000,CUST000111,2023-01-12 01:14:09,10.0,deposit,0,0,US
TXN00002001,CUST000102,2023-01-12 03:23:09,10.0,deposit,1,0,US
TXN00002002,CUST000095,2023-01-12 05:43:09,161.95,transfer,0,0,US
TXN00002003,CUST000790,2023-01-12 06:07:09,299.67,transfer,0,0,US
TXN00002004,CUST000096,2023-01-12 09:20:09,312.98,withdrawal,0,0,US
TXN00002005,CUST000106,2023-01-12 12:28:09,7984.01,payment,0,0,US
TXN00002006,CUST000475,2023-01-12 16:58:09,65.93,withdrawal,1,0,US
TXN00002007,CUST000200,2023-01-12 23:39:09,193.78,transfer,0,0,US
TXN00002008,CUST000500,2023-01-13 00:42:09,131.35,payment,1,0,US
TXN00002009,CUST000023,2023-01-13 02:05:09,234.27,payment,0,0,US
TXN00002010,CUST000223,2023-01-13 04:34:09,11967.21,transfer,1,0,US
TXN00002011,CUST000012,2023-01-13 04:42:09,525.69,transfer,0,0,US
TXN00002012,CUST000022,2023-01-13 06:38:09,587.39,withdrawal,1,0,US
TXN00002013,CUST000790,2023-01-13 06:48:09,254.37,transfer,0,0,US
TXN00002014,CUST000050,2023-01-13 07:05:09,100.53,withdrawal,1,0,US
TXN00002015,CUST000254,2023-01-13 07:18:09,57.48,withdrawal,1,1,AQ
TXN00002016,CUST000177,2023-01-13 13:25:09,368.96,deposit,0,1,PA
TXN00002017,CUST000143,2023-01-13 14:54:09,416.65,deposit,1,0,US
TXN00002018,CUST000767,2023-01-13 20:54:09,243.76,transfer,0,0,US
TXN00002019,CUST000008,2023-01-14 02:26:09,388.39,payment,0,0,US
TXN00002020,CUST000364,2023-01-14 02:29:09,386.76,deposit,1,0,US
TXN00002021,CUST001000,2023-01-14 02:40:09,112.53,deposit,1,0,US
TXN00002022,CUST000274,2023-01-14 03:29:09,269.65,transfer,0,1,TT
TXN00002023,CUST000921,2023-01-14 05:44:09,1121.55,transfer,0,0,US
TXN00002024,CUST000018,2023-01-14 06:53:09,137.74,deposit,0,0,US
TXN00002025,CUST000181,2023-01-14 07:58:09,8111.28,deposit,0,0,US
TXN00002026,CUST000101,2023-01-14 09:04:09,44.33,transfer,0,0,US
TXN00002027,CUST000438,2023-01-14 09:59:09,64.86,payment,0,0,US
TXN00002028,CUST001000,2023-01-14 12:59:09,506.85,deposit,1,0,US
TXN00002029,CUST000099,2023-01-14 14:21:09,1272.31,withdrawal,1,0,US
TXN00002030,CUST000354,2023-01-14 15:07:09,88.02,transfer,0,0,US
TXN00002031,CUST000074,2023-01-14 20:55:09,198.94,deposit,0,0,US
TXN00002032,CUST000278,2023-01-14 21:25:09,2190.19,deposit,1,1,MQ
TXN00002033,CUST000208,2023-01-14 23:12:09,4807.86,transfer,0,0,US
TXN00002034,CUST001000,2023-01-14 23:57:09,80.38,payment,0,1,FM
TXN00002035,CUST000313,2023-01-15 01:24:09,383.27,withdrawal,0,0,US
TXN00002036,CUST000144,2023-01-15 02:00:09,1371.5,transfer,0,0,US
TXN00002037,CUST000041,2023-01-15 07:58:09,6318.33,withdrawal,1,0,US
TXN00002038,CUST000055,2023-01-15 09:49:09,99.83,payment,0,0,US
TXN00002039,CUST000086,2023-01-15 10:52:09,525.77,deposit,1,0,US
TXN00002040,CUST000097,2023-01-15 13:49:09,333.39,transfer,0,0,US
TXN00002041,CUST000634,2023-01-15 14:12:09,6826.47,payment,0,0,US
TXN00002042,CUST000275,2023-01-15 18:24:09,387.79,payment,0,1,AD
TXN00002043,CUST000248,2023-01-15 20:35:09,9563.01,transfer,1,0,US
TXN00002044,CUST000041,2023-01-16 00:16:09,1909.14,withdrawal,1,0,US
TXN00002045,CUST000656,2023-01-16 03:55:09,732.38,withdrawal,1,0,US
TXN00002046,CUST000428,2023-01-16 06:18:09,10.0,withdrawal,1,0,US
TXN00002047,CUST000024,2023-01-16 13:33:09,394.69,transfer,0,1,UY
TXN00002048,CUST000411,2023-01-16 14:46:09,211.99,transfer,0,0,US
TXN00002049,CUST000262,2023-01-16 16:35:09,890.24,payment,0,0,US
TXN00002050,CUST000029,2023-01-16 17:53:09,280.17,withdrawal,1,0,US
TXN00002051,CUST000205,2023-01-16 20:57:09,213.33,transfer,0,0,US
TXN00002052,CUST000221,2023-01-16 21:57:09,197.9,payment,1,0,US
TXN00002053,CUST000061,2023-01-16 23:01:09,168.66,payment,0,0,US
TXN00002054,CUST000972,2023-01-17 04:56:09,227.81,transfer,0,0,US
TXN00002055,CUST000633,2023-01-17 06:04:09,298.16,transfer,1,1,UZ
TXN00002056,CUST000369,2023-01-17 13:31:09,1580.12,transfer,0,0,US
TXN00002057,CUST000207,2023-01-17 18:26:09,231.45,deposit,1,0,US
TXN00002058,CUST000177,2023-01-17 20:29:09,108.26,deposit,0,1,BW
TXN00002059,CUST000351,2023-01-17 23:21:09,10.0,transfer,0,1,PE
TXN00002060,CUST000263,2023-01-18 02:16:09,178.96,deposit,1,0,US
TXN00002061,CUST000022,2023-01-18 04:15:09,131.12,transfer,0,0,US
TXN00002062,CUST000240,2023-01-18 05:02:09,477.22,transfer,0,0,US
TXN00002063,CUST000548,2023-01-18 13:15:09,421.66,transfer,0,0,US
TXN00002064,CUST000205,2023-01-18 15:33:09,333.04,deposit,1,0,US
TXN00002065,CUST000018,2023-01-18 15:54:09,6148.1,deposit,0,0,US
TXN00002066,CUST000515,2023-01-19 01:11:09,234.75,deposit,0,0,US
TXN00002067,CUST000075,2023-01-19 10:55:09,7524.08,deposit,1,0,US
TXN00002068,CUST000100,2023-01-19 11:04:09,450.81,payment,0,0,US
TXN00002069,CUST000060,2023-01-19 11:30:09,13395.24,withdrawal,0,0,US
TXN00002070,CUST000134,2023-01-19 12:49:09,1292.36,withdrawal,1,0,US
TXN00002071,CUST000472,2023-01-19 15:43:09,273.98,deposit,1,0,US
TXN00002072,CUST000245,2023-01-19 15:56:09,2972.48,transfer,0,0,US
TXN00002073,CUST000077,2023-01-19 23:32:09,571.86,transfer,0,0,US
TXN00002074,CUST000701,2023-01-20 03:32:09,547.7,deposit,0,0,US
TXN00002075,CUST000706,2023-01-20 07:08:09,236.79,payment,0,0,US
TXN00002076,CUST000682,2023-01-20 11:16:09,11838.84,payment,0,0,US
TXN00002077,CUST000091,2023-01-20 18:55:09,227.22,deposit,1,0,US
TXN00002078,CUST000201,2023-01-20 19:30:09,219.06,transfer,0,0,US
TXN00002079,CUST001000,2023-01-20 20:54:09,185.54,transfer,1,0,US
TXN00002080,CUST000493,2023-01-21 01:02:09,342.39,withdrawal,0,0,US
TXN00002081,CUST000010,2023-01-21 02:08:09,10.0,payment,0,1,CH
TXN00002082,CUST000023,2023-01-21 02:19:09,243.47,deposit,1,0,US
TXN00002083,CUST000208,2023-01-21 04:48:09,302.51,withdrawal,0,1,WF
TXN00002084,CUST000800,2023-01-21 10:41:09,10.0,withdrawal,0,1,KR
TXN00002085,CUST000258,2023-01-21 14:32:09,100.5,transfer,0,1,UZ
TXN00002086,CUST000230,2023-01-21 14:45:09,8351.12,payment,0,0,US
TXN00002087,CUST000038,2023-01-21 16:50:09,9981.47,deposit,0,0,US
TXN00002088,CUST000357,2023-01-21 18:45:09,790.06,deposit,1,1,MQ
TXN00002089,CUST000576,2023-01-21 19:25:09,504.28,transfer,0,0,US
TXN00002090,CUST000160,2023-01-22 01:29:09,10.0,deposit,0,0,US
TXN00002091,CUST000499,2023-01-22 02:47:09,341.44,deposit,0,1,MA
TXN00002092,CUST001000,2023-01-22 05:00:09,140.23,withdrawal,1,0,US
TXN00002093,CUST000076,2023-01-22 07:31:09,91.52,deposit,1,0,US
TXN00002094,CUST000247,2023-01-22 10:13:09,7660.49,withdrawal,0,0,US
TXN00002095,CUST000113,2023-01-22 10:49:09,215.27,withdrawal,1,1,CH
TXN00002096,CUST000525,2023-01-22 10:59:09,1010.14,deposit,0,1,YE
TXN00002097,CUST000288,2023-01-22 11:17:09,558.81,transfer,0,0,US
TXN00002098,CUST000336,2023-01-22 13:25:09,46.14,deposit,0,1,PF
TXN00002099,CUST000534,2023-01-22 15:28:09,225.56,payment,1,0,US
TXN00002100,CUST000169,2023-01-22 15:44:09,236.31,withdrawal,1,0,US
TXN00002101,CUST000823,2023-01-22 15:54:09,10.0,transfer,1,0,US
TXN00002102,CUST000254,2023-01-22 23:10:09,134.05,payment,0,0,US
TXN00002103,CUST000058,2023-01-23 00:41:09,410.93,withdrawal,1,0,US
TXN00002104,CUST000397,2023-01-23 05:13:09,470.92,transfer,1,0,US
TXN00002105,CUST000526,2023-01-23 10:43:09,216.66,payment,0,0,US
TXN00002106,CUST000127,2023-01-23 11:07:09,310.27,deposit,1,0,US
TXN00002107,CUST000649,2023-01-23 17:12:09,250.27,payment,0,0,US
